idDrone,idRegion,RegionState,StreetCode1,StreetCode2,StreetCode3,HouseNumber,StreetName,longitude,latitude,currentDate,currentTime,violationType,code,violationDescription,idPhoto,plaque,plateType,VehicleBodyType,VehicleMake,VehicleColor
13,1,NY,0,0,0,"",HORACE HARDING EXPWY,-71.00813,-73.902855,"",07:31:00,1,7,FAILURE TO STOP AT RED LIGHT,TeIOyc158Q,FDN7675,"","",AUDI,GR
47,4,NY,0,0,0,"",BOOTH MEMORIAL AVE.(,-72.68551,-74.08839,"",07:32:00,1,7,FAILURE TO STOP AT RED LIGHT,juZ5YkVkxI,FFF8379,"",4DSD,NISSA,BK
62,6,NY,0,0,0,"",VICTORY BLVD (E/B) @,-75.11309,-77.4443,"",07:17:00,1,7,FAILURE TO STOP AT RED LIGHT,TmEgEhkPMf,FEW1338,"",4DSD,ME/BE,WH
1014,2008,CT,0,0,0,"",QUEENS BLVD.(W/B)@BR,-52.83683,-118.44261,"",07:33:00,1,7,FAILURE TO STOP AT RED LIGHT,8j5LA8Uwcf,601ZFJ,"",4DSD,HONDA,GY
52,5,NY,0,0,0,"",QUEENS MIDTOWN EXPWY,-74.525055,-76.0121,"",07:39:00,1,7,FAILURE TO STOP AT RED LIGHT,vhmMDucy03,M30399,"","",FORD,BL
55,5,NY,0,0,0,"",QUEENS BLVD. (E/B) @,-75.98951,-77.52504,"",06:00:00,1,7,FAILURE TO STOP AT RED LIGHT,Jzf4GCKRKc,EHS8682,"",2DSD,HONDA,WH
1659,244,CT,0,0,0,"",BRONX RIVER PKWY OFF,-57.776203,-80.72569,"",07:43:00,1,7,FAILURE TO STOP AT RED LIGHT,IEfe6lMMKd,871DBR,"",4D S,TOYOT,GRY
75,7,NY,0,0,0,"",SO. CONDUIT AVE. (E/,-77.38776,-78.7227,"",07:44:00,1,7,FAILURE TO STOP AT RED LIGHT,Jk0UIQ7GEM,GHL3206,"","",TOYOT,GY
660,1658,NJ,0,0,0,"",ATLANTIC AVE.(E/B)@,-67.90592,-103.49071,"",07:46:00,1,7,FAILURE TO STOP AT RED LIGHT,x7TNz2zf1f,E83BMU,"","",TOYOT,GR
41,4,NY,0,0,0,"",ALLERTON AVE.(W/B)@B,-73.84767,-74.64441,"",07:46:00,1,7,FAILURE TO STOP AT RED LIGHT,rHJ33wKabr,T630488C,"",4DSD,TOYOT,BK
77,7,NY,0,0,0,"",ATLANTIC AVE.(W)@ BE,-76.02541,-79.60285,"",07:47:00,1,7,FAILURE TO STOP AT RED LIGHT,UGxessZfMZ,87687KA,"",VAN,FORD,WH
13,1,NY,0,0,0,"",JAMAICA AVE.(W/B)@PE,-71.401054,-73.96838,"",07:50:00,1,7,FAILURE TO STOP AT RED LIGHT,f86ntE9UIY,ENC6014,"","",NISSA,GY
32,3,NY,0,0,0,"",E. 135TH ST. (W)@ AL,-73.814316,-75.98495,"",07:53:00,1,7,FAILURE TO STOP AT RED LIGHT,v7zsZ9hSjV,T628565C,"",SUBN,DODGE,WH
47,4,NY,0,0,0,"",S. CONDUIT AVE.(E/B),-72.688515,-75.95329,"",07:43:00,1,7,FAILURE TO STOP AT RED LIGHT,46Jp5v0om1,FCM8804,"","",HONDA,GY
1023,1477,NJ,0,0,0,"",HORACE HARDING EXPWY,-55.272842,-93.99098,"",07:54:00,1,7,FAILURE TO STOP AT RED LIGHT,JMHn72x6ie,XALH91,"",TRT,FRUEH,WH
42,4,NY,0,0,0,"",BRUCKNER BLVD.(E/B)@,-72.38807,-74.24707,"",07:56:00,1,7,FAILURE TO STOP AT RED LIGHT,yfSdYyaS1X,FCJ5960,"",4DSD,MAZDA,WH
54,5,NY,0,0,0,"",QUEENS BLVD. (E/B) @,-75.74076,-77.56559,"",07:57:00,1,7,FAILURE TO STOP AT RED LIGHT,eaLKUHILHr,EWU2266,"",4DSD,NISSA,RD
53,5,NY,0,0,0,"",OCEAN PKWY.(S/B)@AVE,-74.04008,-76.67978,"",08:00:00,1,7,FAILURE TO STOP AT RED LIGHT,3EMgqJh3hu,FAV8790,"",SUBN,VOLKS,WH
52,5,NY,0,0,0,"",SUNRISE HWY.(W/B) @,-74.07234,-77.4858,"",08:04:00,1,7,FAILURE TO STOP AT RED LIGHT,Jkt8ZJQaok,FCS2801,"",4 DR,VOLKS,SILVE
41,4,NY,0,0,0,"",CADMAN PLAZA(E/B)@PR,-73.68263,-74.90767,"",08:05:00,1,7,FAILURE TO STOP AT RED LIGHT,z7Gtd6I1vz,GFE1136,"",VAN,FORD,GY
51,5,NY,0,0,0,"",FOREST AVE.(W/B)@SOU,-74.845345,-77.22631,"",08:07:00,1,7,FAILURE TO STOP AT RED LIGHT,FWgTTLe1t5,GFS6469,"","",TOYOT,BK
2079,1623,DE,0,0,0,"",ROCKAWAY PKWY (N/B)@,-62.11387,-77.57951,"",08:04:00,1,7,FAILURE TO STOP AT RED LIGHT,pzJR6SSE6Y,PC481253,"",OUT,MITSU,""
51,5,NY,0,0,0,"",RICHMOND RD.(E/B)@ N,-75.24746,-76.94298,"",08:09:00,1,7,FAILURE TO STOP AT RED LIGHT,IOCmzCO5dz,EYD6679,"","",FORD,GR
52,5,NY,0,0,0,"",PARK AVE.(W/B)@WASHI,-75.87799,-76.765144,"",20:04:00,1,7,FAILURE TO STOP AT RED LIGHT,xQo5hIjyGo,GFC6555,"","",NISSA,TN
17,1,NY,0,0,0,"",HORACE HARDING EXPWY,-71.14745,-72.2015,"",18:44:00,1,7,FAILURE TO STOP AT RED LIGHT,ZzPMhr1h5h,GBN4338,"",2DSD,FORD,GR
67,6,NY,0,0,0,"",EASTERN PKWY (W/B)@B,-75.84108,-76.39517,"",20:12:00,1,7,FAILURE TO STOP AT RED LIGHT,KM7e1ts09S,66365MC,"",VAN,FORD,WH
33,3,NY,0,0,0,"",OCEAN PKWY(N/B)@AVE.,-73.23399,-75.898476,"",20:18:00,1,7,FAILURE TO STOP AT RED LIGHT,7AYOeDgeyL,GCV7027,"",SUBN,ME/BE,WH
42,4,NY,0,0,0,"",HORACE HARDING EXPWY,-73.18401,-74.94275,"",20:13:00,1,7,FAILURE TO STOP AT RED LIGHT,0PVFRQDbpt,PCXLVI,"",4DSD,CHEVR,BL
37,3,NY,0,0,0,"",CONEY ISLAND AVE.(S/,-73.64074,-75.373566,"",20:16:00,1,7,FAILURE TO STOP AT RED LIGHT,Dok2uEMxkI,GGS6089,"",4DSD,NISSA,TN
15,1,NY,0,0,0,"",RICHMOND AVE.(N/B)@A,-71.31326,-72.35091,"",20:21:00,1,7,FAILURE TO STOP AT RED LIGHT,cHRD15F8YW,U511GX,"",SUBN,CHEVR,WH
37,3,NY,0,0,0,"",HORACE HARDING EXPWY,-73.721634,-74.32985,"",20:21:00,1,7,FAILURE TO STOP AT RED LIGHT,bYZc3BumzO,GCU9288,"",SUBN,HONDA,BR
62,6,NY,0,0,0,"",HORACE HARDING EXPWY,-75.151665,-76.69082,"",20:21:00,1,7,FAILURE TO STOP AT RED LIGHT,vUfaLxobFq,GHM9474,"",4DSD,TOYOT,GY
57,5,NY,0,0,0,"",QUEENS BLVD.(E/B)@70,-75.14059,-77.67959,"",20:25:00,1,7,FAILURE TO STOP AT RED LIGHT,xXRWsjIg5C,GHT4134,"",SUBN,FORD,BL
62,6,NY,0,0,0,"",ATLANTIC AVE.(W/B)@K,-74.04051,-77.04549,"",20:22:00,1,7,FAILURE TO STOP AT RED LIGHT,aDEO2sJvfg,GEP7978,"",SUBN,FORD,BL
1783,395,FL,0,0,0,"",ASTORIA BLVD.(W/B)@S,-69.39495,-123.14714,"",20:28:00,1,7,FAILURE TO STOP AT RED LIGHT,f73l4Z2qPx,474PJI,"",UT,MAZDA,GRY
22,2,NY,0,0,0,"",JAMACIA AVE.(E/B)@PE,-70.764565,-73.18211,"",20:28:00,1,7,FAILURE TO STOP AT RED LIGHT,3JsY6xjzbP,33893TW,"",TOW,WHITE,BL
74,7,NY,0,0,0,"",MCDONALD AVE.(S/B)@V,-76.74878,-78.244545,"",20:36:00,1,7,FAILURE TO STOP AT RED LIGHT,c865uKLpye,GDN1886,"",4DSD,HYUND,GY
1198,722,MD,0,0,0,"",PENNSYLVANIA AVE.(S/,-66.14081,-80.46021,"",20:25:00,1,7,FAILURE TO STOP AT RED LIGHT,6PVVO97Go0,4AC4191,"",4S,CADIL,""
44,4,NY,0,0,0,"",VICTORY BLVD (E/B) @,-73.80437,-75.74184,"",20:33:00,1,7,FAILURE TO STOP AT RED LIGHT,d5SGdeBz7y,T434549C,"",4DSD,LINCO,BK
34,3,NY,0,0,0,"",CONEY ISLAND AVE.(S/,-73.897835,-74.28373,"",20:40:00,1,7,FAILURE TO STOP AT RED LIGHT,58EcDrPKMC,GAW9846,"",4DSD,INFIN,WH
63,6,NY,0,0,0,"",E. 135TH ST. (W)@ AL,-74.93534,-77.24116,"",20:38:00,1,7,FAILURE TO STOP AT RED LIGHT,hJO3cvhLST,T625252C,"",SUBN,LINCO,BK
22,2,NY,0,0,0,"",HORACE HARDING EXPWY,-70.82131,-73.14104,"",20:59:00,1,7,FAILURE TO STOP AT RED LIGHT,YYRN5KDvPi,GBZ2736,"",4DSD,TOYOT,GY
12,1,NY,0,0,0,"",HORACE HARDING EXPWY,-70.18615,-73.98008,"",21:12:00,1,7,FAILURE TO STOP AT RED LIGHT,7I3oQjJ1MF,GDG1240,"",SUBN,HONDA,WH
75,7,NY,0,0,0,"",FRANCIS LEWIS BLVD.(,-77.14405,-79.30558,"",20:58:00,1,7,FAILURE TO STOP AT RED LIGHT,Ptr3a21fw3,GCA3268,"",4DSD,CHEVR,BK
865,1491,NJ,0,0,0,"",EASTERN PKWY(W/B)@HO,-52.37581,-83.09592,"",21:10:00,1,7,FAILURE TO STOP AT RED LIGHT,I83rkRYxsi,WSY72C,"",WAGO,HONDA,BL
567,1471,CA,0,0,0,"",QUEENS BLVD. (E/B) @,-55.30207,-79.864815,"",21:18:00,1,7,FAILURE TO STOP AT RED LIGHT,UjfsbLGLup,6MUR500,"",4D,NISSA,""
14,1,NY,0,0,0,"",WHITE PLAINS RD.(S/B,-71.29048,-73.132195,"",21:30:00,1,7,FAILURE TO STOP AT RED LIGHT,oNQ6Z6ivPN,GBD2841,"",SUBN,KIA,BL
77,7,NY,0,0,0,"",WHITE PLAINS RD.(S/B,-77.00645,-78.72542,"",21:24:00,1,7,FAILURE TO STOP AT RED LIGHT,8X4peLn9NR,T634253C,"",4DSD,TOYOT,BK
33,3,NY,0,0,0,"",ATLANTIC AVE.(E/B)@P,-72.5763,-74.70351,"",21:34:00,1,7,FAILURE TO STOP AT RED LIGHT,nT1E0ag0jm,GDX9202,"",4DSD,ACURA,BK
23,2,NY,0,0,0,"",BAY PKWY.(S/B)@65TH,-70.44119,-73.14873,"",21:27:00,1,7,FAILURE TO STOP AT RED LIGHT,CoZfO12XHN,GCN4101,"",SUBN,NISSA,WH
36,3,NY,0,0,0,"",REMSEN AVE.(N/B)@WIN,-72.15856,-75.246445,"",21:36:00,1,7,FAILURE TO STOP AT RED LIGHT,uPus1A90qg,44881JX,"","",GMC,WH
54,5,NY,0,0,0,"",MILFORD DRIVE (E/B)@,-75.459274,-77.890465,"",21:34:00,1,7,FAILURE TO STOP AT RED LIGHT,lqaRk6f7eg,GEK7641,"",4DSD,ME/BE,BK
32,3,NY,0,0,0,"",ROCKAWAY PKWY. (S/B),-72.18923,-74.66333,"",21:39:00,1,7,FAILURE TO STOP AT RED LIGHT,hglTREgEKr,GBJ3051,"",4DSD,NISSA,WH
16,1,NY,0,0,0,"",ATLANTIC AVE. (W/B)@,-70.7061,-72.02533,"",21:43:00,1,7,FAILURE TO STOP AT RED LIGHT,AIB5lKXWqK,GBV9767,"",4DSD,HONDA,GY
193,927,VA,0,0,0,"",SO. CONDUIT AVE. (E/,-52.841667,-82.712814,"",21:43:00,1,7,FAILURE TO STOP AT RED LIGHT,RUDD1HQzJD,WVL1711,"",4D,NISSA,SIL
77,7,NY,0,0,0,"",ROCKAWAY BLVD. (S/B),-76.87534,-79.695526,"",21:54:00,1,7,FAILURE TO STOP AT RED LIGHT,U0vXgXfxCM,5CROWN5,"","",FRUEH,GY
1831,1471,NJ,0,0,0,"",ARTHUR KILL RD.(W/B),-61.816,-93.33485,"",22:06:00,1,7,FAILURE TO STOP AT RED LIGHT,OIB3SNWcHc,U67CHH,"",WAGO,DODGE,BG
1577,960,NJ,0,0,0,"",EASTERN PKWY (W/B)@B,-64.14271,-89.06301,"",22:12:00,1,7,FAILURE TO STOP AT RED LIGHT,GloWCjiDJK,SEKHEM,"",CON,MAZDA,GN
62,6,NY,0,0,0,"",OCEAN PKWY(N/B)@SHOR,-74.3478,-77.76473,"",22:13:00,1,7,FAILURE TO STOP AT RED LIGHT,5B5eJZHhZf,GBC7448,"",4DSD,ME/BE,BK
1343,756,NJ,0,0,0,"",NORTHERN BLVD.(E/B)@,-63.20746,-104.038506,"",22:15:00,1,7,FAILURE TO STOP AT RED LIGHT,6bNxXxtSyF,XZ672U,"",VAN,FRUEH,WHT
45,4,NY,0,0,0,"",ASTORIA BLVD.(W/B)@S,-72.69393,-74.99714,"",22:23:00,1,7,FAILURE TO STOP AT RED LIGHT,CjndQ3c3b7,T615120C,"",4DSD,LINCO,BK
14,1,NY,0,0,0,"",CADMAN PLAZA(E/B)@PR,-70.94593,-73.315414,"",22:19:00,1,7,FAILURE TO STOP AT RED LIGHT,2QGlPVDQwt,6M30B,"",TAXI,FORD,YW
37,3,NY,0,0,0,"",MCDONALD AVE.(S/B)@V,-73.06814,-74.96522,"",22:26:00,1,7,FAILURE TO STOP AT RED LIGHT,GiveQqHSbc,GGS4147,"","",NISSA,BK
65,6,NY,0,0,0,"",NORTHERN BLVD.(E/B)@,-75.216835,-77.447945,"",22:27:00,1,7,FAILURE TO STOP AT RED LIGHT,kjAKwz2jjb,T520522C,"","",LINCO,BK
34,3,NY,0,0,0,"",FLATBUSH AVE.(N/B)@B,-72.68703,-74.311485,"",22:34:00,1,7,FAILURE TO STOP AT RED LIGHT,rx4RBgNImC,T637399C,"",SUBN,TOYOT,BK
51,5,NY,0,0,0,"",FRANCIS LEWIS BLVD.(,-74.19269,-76.25803,"",22:34:00,1,7,FAILURE TO STOP AT RED LIGHT,sL6qdNmUgT,370CPL,"",SUBN,TOYOT,GY
404,1964,MN,0,0,0,"",HORACE HARDING EXPWY,-61.70518,-94.99952,"",22:38:00,1,7,FAILURE TO STOP AT RED LIGHT,Upn8c9uRYa,422KAA,"","",CHRYS,IVY/I
44,4,NY,0,0,0,"",MCDONALD AVE.(S/B)@V,-72.36928,-74.6983,"",22:24:00,1,7,FAILURE TO STOP AT RED LIGHT,sLYpIcI8zz,GAM1961,"",4DSD,MITSU,WH
2008,606,FL,0,0,0,"",5TH AVE.(S/B)@40TH S,-63.44119,-108.61043,"",22:36:00,1,7,FAILURE TO STOP AT RED LIGHT,tWM4eA5UR6,H567PX,"",4D,MAZDA,BLK
64,6,NY,0,0,0,"",5TH AVE.(S/B)@40TH S,-75.64524,-77.3112,"",22:40:00,1,7,FAILURE TO STOP AT RED LIGHT,qx6jpsh2o4,7J49H,"",TAXI,FORD,YW
13,1,NY,0,0,0,"",CHRYSTIE ST.(N/B)@E.,-71.47276,-72.909546,"",22:52:00,1,7,FAILURE TO STOP AT RED LIGHT,ljDwqQITrE,T621344C,"",4DSD,TOYOT,BK
2049,1818,CT,0,0,0,"",EASTERN PKWY (W/B)@B,-53.64409,-108.1418,"",22:54:00,1,7,FAILURE TO STOP AT RED LIGHT,Pfw2ZXL41N,441YME,"",4D S,BMW,GRY
36,3,NY,0,0,0,"",QUEENS BLVD. (W/B) @,-73.09021,-74.96955,"",22:55:00,1,7,FAILURE TO STOP AT RED LIGHT,88tbmaWB1H,GEN1445,"",4DSD,FORD,WH
1847,268,CT,0,0,0,"",BRUCKNER BLVD.(E/B)@,-53.482826,-108.13948,"",23:02:00,1,7,FAILURE TO STOP AT RED LIGHT,k72vxwqFCX,351ZLA,"",ST W,DODGE,BLK
56,5,NY,0,0,0,"",CADMAN PLAZA(E/B)@PR,-74.08809,-76.40837,"",23:01:00,1,7,FAILURE TO STOP AT RED LIGHT,dY3rp8LnOX,38181KA,"",DELV,MITSU,WH
25,2,NY,0,0,0,"",2ND AVE.(S/B)@26TH S,-71.33267,-72.49893,"",22:53:00,1,7,FAILURE TO STOP AT RED LIGHT,8kheB2MFat,7V35A,"",TAXI,TOYOT,YW
22,2,NY,0,0,0,"",GRAND CONCOURSE(S/B),-70.22863,-72.184166,"",22:59:00,1,7,FAILURE TO STOP AT RED LIGHT,kuMvZudqka,69114LA,"","",FORD,WH
65,6,NY,0,0,0,"",E. 135TH ST. (W)@ AL,-75.72257,-77.6931,"",23:09:00,1,7,FAILURE TO STOP AT RED LIGHT,qTUL8SkSLi,T494708C,"",4DSD,LINCO,BK
34,3,NY,0,0,0,"",REMSEN AVE.(N/B)@WIN,-73.745224,-75.86294,"",23:12:00,1,7,FAILURE TO STOP AT RED LIGHT,Glp5UayOKF,GDH3272,"",SUBN,CHEVR,GY
31,3,NY,0,0,0,"",OCEAN PKWY(N/B)@AVE.,-72.07933,-75.14355,"",23:13:00,1,7,FAILURE TO STOP AT RED LIGHT,vTC8I8zlkf,GJM6776,"",4DSD,NISSA,BK
34,3,NY,0,0,0,"",WOODHAVEN BLVD.(N/B),-73.19474,-75.8306,"",23:23:00,1,7,FAILURE TO STOP AT RED LIGHT,H2dj4m4e1u,83410MC,"",PICK,CHEVR,WH
24,2,NY,0,0,0,"",WHITE PLAINS RD.(S/B,-71.25421,-73.38472,"",23:24:00,1,7,FAILURE TO STOP AT RED LIGHT,RHwX56M6zx,GDZ6158,"","",HONDA,GY
31,3,NY,0,0,0,"",VAN WYCK EXP.SVC. RD,-72.22577,-75.85998,"",23:29:00,1,7,FAILURE TO STOP AT RED LIGHT,gNeQsbnIa1,GGM3798,"","",ME/BE,BK
45,4,NY,0,0,0,"",ATLANTIC AVE.(E/B)@L,-72.58232,-74.06868,"",23:30:00,1,7,FAILURE TO STOP AT RED LIGHT,PTkV9ljXMP,GGH5240,"",4DSD,NISSA,WH
1791,405,NJ,0,0,0,"",ATLANTIC AVE.(W)@ BE,-54.268406,-101.63246,"",23:26:00,1,7,FAILURE TO STOP AT RED LIGHT,X4ydoZpKzr,Y28BCH,"",2 DR,PONTI,BLK
22,2,NY,0,0,0,"",HORACE HARDING EXPWY,-71.0511,-72.69087,"",23:29:00,1,7,FAILURE TO STOP AT RED LIGHT,glD6Dmk2FZ,GEG8932,"",4DSD,HYUND,BK
54,5,NY,0,0,0,"",4TH AVE.(S/B)@60TH S,-74.91864,-77.45585,"",23:33:00,1,7,FAILURE TO STOP AT RED LIGHT,duXKVUcKgw,T618589C,"",4DSD,MERCU,WH
16,1,NY,0,0,0,"",BEACH CHANNEL DR. (S,-71.8573,-72.15135,"",23:34:00,1,7,FAILURE TO STOP AT RED LIGHT,f9M00ZwmjK,GDX9965,"","",HONDA,BK
51,5,NY,0,0,0,"",QUEENS BLVD.(W/B)@BR,-74.854294,-77.421814,"",23:38:00,1,7,FAILURE TO STOP AT RED LIGHT,YmJm9mfZLp,GDX9371,"",4DSD,HONDA,BL
55,5,NY,0,0,0,"",RICHMOND RD.(E/B)@ N,-74.266594,-76.51889,"",23:35:00,1,7,FAILURE TO STOP AT RED LIGHT,nluDHeYCau,GDE4485,"",CONV,FORD,BL
1966,766,NJ,0,0,0,"",W. FORDHAM RD.(W/B)@,-54.918217,-90.44237,"",12:04:00,1,7,FAILURE TO STOP AT RED LIGHT,PCi1tdenCw,W61CEB,"",4 DR,HONDA,GY
17,1,NY,0,0,0,"",BRUCKNER BLVD.(E/B)@,-70.18988,-72.864944,"",23:58:00,1,7,FAILURE TO STOP AT RED LIGHT,EJfqvnSIrL,GEX5320,"",SUBN,NISSA,WH
22,2,NY,0,0,0,"",ALLERTON AVE.(E/B)@W,-70.002785,-73.26619,"",12:23:00,1,7,FAILURE TO STOP AT RED LIGHT,eNLho5g2Pd,GEX4801,"",SUBN,FORD,RD
47,4,NY,0,0,0,"",BORDEN AVE.(E/B)@GRE,-72.390305,-75.534805,"",12:24:00,1,7,FAILURE TO STOP AT RED LIGHT,dq9fLdMkNy,9G45C,"","",FORD,YW
1343,479,NJ,0,0,0,"",ATLANTIC AVE.(W)@ BE,-56.81205,-87.74225,"",23:45:00,1,7,FAILURE TO STOP AT RED LIGHT,203orNHuXE,LPE76K,"",4 DR,TOYOT,GY
37,3,NY,0,0,0,"",MCDONALD AVE.(S/B)@V,-72.73507,-75.72302,"",12:33:00,1,7,FAILURE TO STOP AT RED LIGHT,kOdlLhgUvq,T618281C,"",SUBN,TOYOT,GY
67,6,NY,0,0,0,"",BROADWAY (S/B) @ SHE,-74.71681,-76.67838,"",12:40:00,1,7,FAILURE TO STOP AT RED LIGHT,OlFjkPerYt,7Y49A,"",TAXI,TOYOT,YW
61,6,NY,0,0,0,"",BEACH CHANNEL DR.(W/,-74.40615,-77.720406,"",12:34:00,1,7,FAILURE TO STOP AT RED LIGHT,qoWjNfmK1t,GDF4166,"",4DSD,HYUND,WH
44,4,NY,0,0,0,"",GUN HILL RD.(E/B)@WH,-73.19667,-74.93376,"",12:58:00,1,7,FAILURE TO STOP AT RED LIGHT,oEOTrQokfv,T525288C,"",4DSD,FORD,GY
67,6,NY,0,0,0,"",OCEAN PKWY.(S/B)@AVE,-75.48388,-77.699646,"",01:03:00,1,7,FAILURE TO STOP AT RED LIGHT,WOJwLxQtGv,GGW7103,"",2DSD,INFIN,GY
63,6,NY,0,0,0,"",REMSEN AVE.(N/B)@WIN,-75.49932,-76.78561,"",01:04:00,1,7,FAILURE TO STOP AT RED LIGHT,gbYPnARHvH,GEK3784,"",SUBN,VOLKS,BL
73,7,NY,0,0,0,"",HORACE HARDING EXPWY,-76.817566,-79.40689,"",01:22:00,1,7,FAILURE TO STOP AT RED LIGHT,xlFwY8Rxmr,GAB8942,"",4DSD,HYUND,WH
22,2,NY,0,0,0,"",12TH AVE.(S/B) @ 23T,-70.745346,-73.47794,"",01:26:00,1,7,FAILURE TO STOP AT RED LIGHT,0SLptcdHmb,5684PH,"",SUBN,VOLKS,WH
35,3,NY,0,0,0,"",SO. CONDUIT AVE. (E/,-72.59712,-75.62631,"",01:11:00,1,7,FAILURE TO STOP AT RED LIGHT,RbYIgbI8cw,GCY3483,"","",MITSU,BK
13,1,NY,0,0,0,"",NORTHERN BLVD.  (E/B,-71.4686,-72.33215,"",01:26:00,1,7,FAILURE TO STOP AT RED LIGHT,mcansbOPCf,M57886,"",PICK,FORD,WH
1897,1977,NJ,0,0,0,"",MILFORD DRIVE (E/B)@,-65.398575,-91.58847,"",01:13:00,1,7,FAILURE TO STOP AT RED LIGHT,dTU2hIp5M4,XU673F,"",PKUP,FORD,WT
56,5,NY,0,0,0,"",12TH AVE.(S/B) @ 34T,-75.17203,-77.71592,"",01:29:00,1,7,FAILURE TO STOP AT RED LIGHT,oWfPh0Is0s,T631752C,"",4DSD,LINCO,WH
71,7,NY,0,0,0,"",3RD AVE.(S/B)@E. 135,-76.10639,-78.56541,"",02:03:00,1,7,FAILURE TO STOP AT RED LIGHT,liYUnBMy0U,T632441C,"",4DSD,TOYOT,BK
74,7,NY,0,0,0,"",ATLANTIC AVE.(E/B)@P,-76.93226,-79.89071,"",02:16:00,1,7,FAILURE TO STOP AT RED LIGHT,P7ue0gUpst,GBX9215,"",PICK,DODGE,BK
27,2,NY,0,0,0,"",GUN HILL ROAD(W/B)@E,-70.65984,-72.891975,"",02:28:00,1,7,FAILURE TO STOP AT RED LIGHT,T70Wdv07mw,GEX6710,"","",TOYOT,GY
41,4,NY,0,0,0,"",QUEENS BLVD.(W/B)@JA,-73.71685,-75.35498,"",03:01:00,1,7,FAILURE TO STOP AT RED LIGHT,keDycoFYHE,71RZ30,"",MCY,YAMAH,BL
23,2,NY,0,0,0,"",S. CONDUIT AVE.(E/B),-70.98227,-73.16026,"",03:06:00,1,7,FAILURE TO STOP AT RED LIGHT,J1XJILyQjr,GFN7705,"",2DSD,HONDA,BL
45,4,NY,0,0,0,"",BEACH CHANNEL DR.(W/,-72.5785,-74.800316,"",03:13:00,1,7,FAILURE TO STOP AT RED LIGHT,s5NFcQiDgX,GCA2099,"",2DSD,CHEVR,GY
73,7,NY,0,0,0,"",NORTHERN BLVD.  (E/B,-77.06257,-79.07452,"",03:16:00,1,7,FAILURE TO STOP AT RED LIGHT,phl5jcrMNK,GDX7402,"",4DSD,FORD,BK
46,4,NY,0,0,0,"",ATLANTIC AVE.(E/B)@L,-72.390045,-75.29767,"",03:16:00,1,7,FAILURE TO STOP AT RED LIGHT,5kYgJ1AA5b,GDS3892,"",4DSD,NISSA,GY
52,5,NY,0,0,0,"",REMSEN AVE.(N/B)@WIN,-74.56966,-76.96173,"",03:16:00,1,7,FAILURE TO STOP AT RED LIGHT,cnLTKNdsxu,T631604C,"",4DSD,FORD,WH
1187,1832,NJ,0,0,0,"",PENNSYLVANIA AVE.(N/,-52.844925,-120.3486,"",03:22:00,1,7,FAILURE TO STOP AT RED LIGHT,BqLR6KOuQ9,ZKL14G,"",4 DR,INFIN,G
27,2,NY,0,0,0,"",W. FORDHAM RD.(W/B)@,-71.9253,-73.92898,"",03:25:00,1,7,FAILURE TO STOP AT RED LIGHT,aT6QHmg36G,T460241C,"",4DSD,MERCU,WH
45,4,NY,0,0,0,"",ATLANTIC AVE.(W/B)@K,-73.464005,-75.794586,"",03:28:00,1,7,FAILURE TO STOP AT RED LIGHT,i74sZIC7AM,GHN2710,"",4DSD,ME/BE,BK
64,6,NY,0,0,0,"",BEACH CHANNEL DR. (S,-75.39034,-76.73137,"",03:34:00,1,7,FAILURE TO STOP AT RED LIGHT,Ovv1oWkZZP,N201127C,"",4DSD,FORD,WH
63,6,NY,0,0,0,"",HORACE HARDING EXPWY,-74.54201,-76.57409,"",03:46:00,1,7,FAILURE TO STOP AT RED LIGHT,1LSBDA2clm,GGZ3999,"",4DSD,SUBAR,GY
45,4,NY,0,0,0,"",ASTORIA BLVD.(W/B)@9,-72.07866,-74.7177,"",03:54:00,1,7,FAILURE TO STOP AT RED LIGHT,rNjIynA9aK,T518867C,"",4 DR,CHEVR,SL
72,7,NY,0,0,0,"",BRUCKNER BLVD.(E/B)@,-76.082436,-78.82368,"",21:14:00,1,7,FAILURE TO STOP AT RED LIGHT,HNdEubeyOz,GCR3688,"",SUBN,JEEP,BK
11,1,NY,0,0,0,"",SO. CONDUIT AVE. (E/,-70.31273,-72.721146,"",02:43:00,1,7,FAILURE TO STOP AT RED LIGHT,ogf8OGkyYg,T426732C,"",4DSD,FORD,BK
35,3,NY,0,0,0,"",NORTHERN BLVD.(E/B)@,-73.50017,-74.56127,"",04:03:00,1,7,FAILURE TO STOP AT RED LIGHT,DsGFySiyis,GFR2864,"",4DSD,BMW,BK
1649,476,CT,0,0,0,"",CRS BRNX EXP. (W)@RO,-52.34947,-77.204994,"",04:23:00,1,7,FAILURE TO STOP AT RED LIGHT,QFGqRGNCnu,440YMS,"",ST W,FORD,BLK
22,2,NY,0,0,0,"",OCEAN PKWY(N/B)@AVE.,-70.986755,-73.69619,"",05:09:00,1,7,FAILURE TO STOP AT RED LIGHT,NYzovkkch6,W257VM,"","",TOYOT,DK-GR
67,6,NY,0,0,0,"",KINGS HGWY.(S/B)@REM,-75.08877,-77.92976,"",08:10:00,1,7,FAILURE TO STOP AT RED LIGHT,ZX5fwtBOek,GHV8561,"",SUBN,NISSA,GY
61,6,NY,0,0,0,"",MCDONALD AVE.(N/B)@V,-74.62544,-77.10735,"",08:10:00,1,7,FAILURE TO STOP AT RED LIGHT,eTvcRu33x9,GFP1174,"",4DSD,VOLKS,GY
